Date,Open,High,Low,Close,Adj Close,Volume
2013-06-20,149.839996,149.880005,147.289993,147.580002,127.194954,14309900
2013-06-21,148.029999,148.279999,146.529999,147.729996,127.587051,10968600
2013-06-24,146.330002,147.429993,145.169998,146.279999,126.334763,14129300
2013-06-25,147.410004,147.800003,146.619995,147.300003,127.215698,7592300
2013-06-26,148.300003,149.070007,147.970001,148.789993,128.502548,6326000
2013-06-27,149.690002,150.419998,149.550003,149.899994,129.461136,6584600
2013-06-28,149.320007,150.029999,148.470001,148.550003,128.295273,6719200
2013-07-01,149.520004,150.500000,149.220001,149.419998,129.046631,4895800
2013-07-02,149.149994,150.210007,148.399994,148.929993,128.623459,4873800
2013-07-03,148.419998,149.979996,148.250000,149.539993,129.150284,2589400
2013-07-05,150.720001,151.089996,149.410004,151.020004,130.428528,5528500
2013-07-08,151.779999,152.429993,151.679993,152.020004,131.292145,4915600
2013-07-09,152.710007,152.990005,152.220001,152.789993,131.957108,5200200
2013-07-10,152.770004,153.289993,152.360001,152.710007,131.888031,6126900
2013-07-11,154.350006,154.619995,153.710007,154.380005,133.330368,5848400
2013-07-12,154.419998,154.759995,153.889999,154.169998,133.148956,6349800
2013-07-15,154.559998,154.869995,154.330002,154.639999,133.554932,2751600
2013-07-16,154.600006,154.740005,153.929993,154.300003,133.261292,3594600
2013-07-17,154.639999,154.850006,154.179993,154.440002,133.382141,6504400
2013-07-18,154.979996,155.740005,154.559998,155.339996,134.159470,6823000
2013-07-19,154.880005,155.139999,154.570007,155.119995,134.147339,4828400
2013-07-22,155.119995,155.419998,154.809998,155.110001,134.138626,3165700
2013-07-23,155.570007,155.669998,155.080002,155.360001,134.354858,3394100
2013-07-24,155.610001,155.699997,154.610001,155.100006,134.130005,3894500
2013-07-25,154.539993,155.250000,154.199997,155.119995,134.147339,5483500
2013-07-26,154.479996,155.250000,153.669998,155.160004,134.181931,3859300
2013-07-29,154.860001,155.139999,154.449997,154.929993,133.983017,2592500
2013-07-30,155.399994,155.580002,154.419998,154.910004,133.965759,4211000
2013-07-31,155.119995,156.029999,154.559998,154.839996,133.905182,11784600
2013-08-01,155.889999,156.160004,155.669998,155.889999,134.813248,4872400
2013-08-02,155.470001,156.240005,155.229996,156.199997,135.081314,3620800
2013-08-05,155.910004,156.009995,155.500000,155.789993,134.726746,3077100
2013-08-06,155.369995,155.380005,154.410004,154.850006,133.913818,3582300
2013-08-07,154.320007,154.750000,154.009995,154.539993,133.645676,4341600
2013-08-08,155.330002,155.449997,153.990005,154.690002,133.775482,5071200
2013-08-09,154.490005,154.949997,153.330002,154.110001,133.273865,4550300
2013-08-12,153.449997,154.300003,153.350006,154.029999,133.204697,3697300
2013-08-13,154.419998,154.970001,153.339996,154.440002,133.559280,4752500
2013-08-14,154.270004,154.429993,153.110001,153.320007,132.590683,6372100
2013-08-15,152.100006,152.100006,150.970001,151.119995,130.688110,10021900
2013-08-16,150.580002,151.059998,150.190002,150.500000,130.482635,7035200
2013-08-19,150.300003,150.720001,149.660004,149.740005,129.823776,4174100
2013-08-20,149.910004,150.410004,149.559998,149.750000,129.832382,3845900
2013-08-21,149.440002,149.919998,148.500000,148.639999,128.870056,9497100
2013-08-22,148.860001,149.610001,148.770004,149.399994,129.528931,4227000
2013-08-23,149.589996,150.009995,149.059998,149.830002,129.901794,9601600
2013-08-26,149.830002,150.270004,149.190002,149.210007,129.364227,5770200
2013-08-27,148.190002,148.740005,147.410004,147.500000,127.881714,11440200
2013-08-28,147.419998,148.440002,147.369995,148.039993,128.349869,4842500
2013-08-29,148.020004,148.979996,147.820007,148.250000,128.531906,4695500
2013-08-30,148.419998,148.419998,147.429993,147.850006,128.185196,6326800
2013-09-03,148.880005,149.199997,147.610001,148.110001,128.410507,5430300
2013-09-04,148.020004,149.410004,147.820007,149.179993,129.338196,4577700
2013-09-05,149.179993,149.710007,149.020004,149.119995,129.286163,6021300
2013-09-06,149.699997,149.970001,147.770004,149.089996,129.260147,9001900
2013-09-09,149.500000,150.779999,149.479996,150.470001,130.456696,4402500
2013-09-10,151.470001,151.820007,151.100006,151.789993,131.601074,7917100
2013-09-11,151.820007,153.179993,151.770004,153.149994,132.780228,7044000
2013-09-12,153.330002,153.410004,152.779999,153.029999,132.676193,5555700
2013-09-13,153.339996,153.800003,153.210007,153.690002,133.248428,4829600
2013-09-16,155.330002,155.490005,154.660004,154.940002,134.332123,6569000
2013-09-17,155.020004,155.509995,154.979996,155.289993,134.635559,4517600
2013-09-18,155.160004,157.059998,154.649994,156.690002,135.849319,9637300
2013-09-19,156.869995,156.919998,156.220001,156.320007,135.528610,7626600
2013-09-20,156.160004,156.190002,154.300003,154.300003,134.037903,9381000
2013-09-23,154.110001,154.320007,153.320007,153.710007,133.525436,8662000
2013-09-24,153.740005,154.020004,152.949997,153.059998,132.960739,5774900
2013-09-25,153.259995,153.389999,152.190002,152.419998,132.404800,7187200
2013-09-26,152.699997,153.539993,152.470001,152.949997,132.865219,5026300
2013-09-27,152.300003,152.440002,151.759995,152.210007,132.222412,6634800
2013-09-30,150.789993,151.539993,150.449997,151.000000,131.171280,9426100
2013-10-01,151.000000,151.770004,150.770004,151.619995,131.709824,8616300
2013-10-02,150.899994,151.100006,150.149994,150.979996,131.153839,8895300
2013-10-03,150.660004,150.759995,149.169998,149.669998,130.015854,10949200
2013-10-04,149.679993,150.559998,149.429993,150.429993,130.676117,6867800
2013-10-07,149.119995,149.850006,148.910004,149.000000,129.433914,6081100
2013-10-08,149.000000,149.139999,147.500000,147.529999,128.156937,10388000
2013-10-09,147.690002,148.320007,146.960007,147.779999,128.374084,11075200
2013-10-10,149.139999,151.009995,149.089996,150.960007,131.136505,12792200
2013-10-11,150.919998,152.220001,150.759995,152.169998,132.187561,8186000
2013-10-14,151.190002,152.880005,151.080002,152.800003,132.734879,6470100
2013-10-15,152.600006,152.800003,151.339996,151.339996,131.466537,8144700
2013-10-16,152.369995,153.559998,152.240005,153.520004,133.360352,8714800
2013-10-17,152.110001,153.589996,152.050003,153.479996,133.325592,9916600
2013-10-18,153.660004,153.800003,152.889999,153.600006,133.577759,7714400
2013-10-21,153.690002,153.759995,153.270004,153.529999,133.516968,3588300
2013-10-22,154.029999,154.860001,153.820007,154.250000,134.143082,7501700
2013-10-23,153.809998,154.029999,153.320007,153.820007,133.769165,5428400
2013-10-24,154.190002,154.949997,154.100006,154.800003,134.621323,5182600
2013-10-25,154.910004,155.449997,154.789993,155.449997,135.186630,4565000
2013-10-28,155.199997,155.649994,154.990005,155.369995,135.117081,4968800
2013-10-29,155.710007,156.500000,155.619995,156.500000,136.099838,5779100
2013-10-30,156.729996,156.869995,155.369995,155.869995,135.551819,6100200
2013-10-31,155.610001,156.179993,155.100006,155.289993,135.047470,8157400
2013-11-01,155.580002,156.149994,155.080002,155.860001,135.543213,5909900
2013-11-04,156.259995,156.360001,155.529999,156.059998,135.717102,4042500
2013-11-05,155.279999,156.179993,154.869995,155.889999,135.569305,5442800
2013-11-06,156.490005,157.289993,156.369995,157.220001,136.725830,7548400
2013-11-07,157.720001,157.800003,155.679993,155.850006,135.534515,10211000
2013-11-08,155.660004,157.490005,155.580002,157.490005,136.960709,7594900
2013-11-11,157.330002,157.729996,157.149994,157.610001,137.065063,3795200
2013-11-12,157.419998,157.720001,156.869995,157.369995,136.856293,4094800
2013-11-13,156.520004,158.119995,156.500000,158.059998,137.456436,5062900
2013-11-14,158.100006,158.809998,157.949997,158.729996,138.039078,6931000
2013-11-15,158.570007,159.300003,158.479996,159.300003,138.795349,6529100
2013-11-18,159.710007,159.949997,159.070007,159.440002,138.917343,5236000
2013-11-19,159.580002,159.929993,159.089996,159.330002,138.821442,5017300
2013-11-20,159.550003,159.880005,158.350006,158.770004,138.333603,8401100
2013-11-21,159.289993,159.880005,159.169998,159.860001,139.283340,4579900
2013-11-22,159.830002,160.429993,159.479996,160.399994,139.753693,4466400
2013-11-25,160.809998,160.850006,160.300003,160.610001,139.936768,5114400
2013-11-26,160.539993,160.970001,160.460007,160.500000,139.840897,5231300
2013-11-27,160.789993,160.940002,160.410004,160.850006,140.145859,6272800
2013-11-29,161.110001,161.580002,160.580002,160.720001,140.032608,2887900
2013-12-02,160.759995,160.839996,159.710007,159.919998,139.335587,5655700
2013-12-03,159.229996,159.619995,158.460007,158.990005,138.525223,8660700
2013-12-04,158.460007,159.520004,157.830002,158.759995,138.324875,7138200
2013-12-05,158.449997,158.889999,158.009995,158.119995,137.767242,5823000
2013-12-06,159.529999,160.179993,159.130005,160.160004,139.544662,6345300
2013-12-09,160.289993,160.529999,160.110001,160.229996,139.605652,3967700
2013-12-10,159.770004,160.190002,159.639999,159.720001,139.161255,4047600
2013-12-11,159.839996,159.899994,158.229996,158.309998,137.932755,7906700
2013-12-12,158.210007,158.429993,157.070007,157.470001,137.200897,7078700
2013-12-13,157.539993,157.970001,157.100006,157.649994,137.357681,8886500
2013-12-16,158.369995,159.369995,158.250000,158.899994,138.446838,7076500
2013-12-17,159.270004,159.289993,158.389999,158.779999,138.342316,6001100
2013-12-18,159.160004,161.789993,158.110001,161.759995,140.938675,15330700
2013-12-19,161.479996,162.009995,161.279999,161.880005,141.043259,8018300
2013-12-20,161.619995,162.529999,161.610001,162.009995,141.501862,7978200
2013-12-23,162.570007,162.850006,162.330002,162.619995,142.034561,4992800
2013-12-24,162.720001,163.259995,162.589996,163.160004,142.506256,2462000
2013-12-26,163.600006,164.490005,163.580002,164.460007,143.641693,4971600
2013-12-27,164.759995,164.919998,164.220001,164.470001,143.650452,6176900
2013-12-30,164.550003,164.679993,164.399994,164.589996,143.755264,4043600
2013-12-31,164.940002,165.509995,164.809998,165.470001,144.523849,5667800
2014-01-02,164.789993,165.009995,163.839996,164.110001,143.335983,9291100
2014-01-03,164.399994,164.869995,164.039993,164.389999,143.580490,6127600
2014-01-06,164.990005,165.059998,163.710007,163.889999,143.143784,7446800
2014-01-07,164.660004,165.289993,164.520004,164.970001,144.087128,5387200
2014-01-08,164.699997,164.830002,163.910004,164.350006,143.545670,9461800
2014-01-09,164.949997,164.990005,163.520004,164.190002,143.405930,8212900
2014-01-10,164.559998,164.690002,163.520004,164.179993,143.397064,7497200
2014-01-13,163.899994,164.279999,162.139999,162.240005,141.702698,10676100
2014-01-14,162.740005,163.470001,162.369995,163.449997,142.759583,7335400
2014-01-15,163.660004,164.800003,163.589996,164.570007,143.737732,7780800
2014-01-16,164.220001,164.330002,163.520004,163.979996,143.222504,5170900
2014-01-17,163.789993,164.589996,163.610001,164.080002,143.426086,8013200
2014-01-21,165.029999,165.050003,162.789993,163.729996,143.120132,9675200
2014-01-22,163.759995,163.800003,162.990005,163.470001,142.892914,5418100
2014-01-23,162.429993,162.429993,161.070007,161.710007,141.354462,9456000
2014-01-24,160.710007,160.889999,158.479996,158.479996,138.531052,14663200
2014-01-27,158.710007,159.110001,157.509995,158.020004,138.128937,14215300
2014-01-28,158.470001,159.169998,158.279999,158.940002,138.933167,8308000
2014-01-29,157.660004,158.250000,156.750000,157.100006,137.324783,14271200
2014-01-30,158.300003,158.770004,157.369995,158.169998,138.260071,7864700
2014-01-31,156.229996,157.699997,155.850006,156.750000,137.018799,10693100
2014-02-03,156.570007,156.759995,153.250000,153.529999,134.204025,18172800
2014-02-04,153.949997,154.529999,153.259995,154.080002,134.684875,11853400
2014-02-05,153.720001,154.509995,153.119995,154.179993,134.772369,11603200
2014-02-06,154.699997,156.149994,154.699997,156.139999,136.485580,10426200
2014-02-07,156.559998,157.800003,156.050003,157.779999,137.919128,11528500
2014-02-10,157.759995,157.820007,157.130005,157.750000,137.892899,4790700
2014-02-11,158.059998,160.089996,157.940002,159.759995,139.649887,7620400
2014-02-12,160.000000,160.449997,159.339996,159.710007,139.606186,5249600
2014-02-13,158.660004,160.470001,158.610001,160.289993,140.113205,5085000
2014-02-14,160.080002,161.830002,159.899994,161.589996,141.249588,5824400
2014-02-18,161.699997,161.759995,161.130005,161.410004,141.092163,4966400
2014-02-19,161.020004,162.339996,160.380005,160.520004,140.314240,8245400
2014-02-20,160.559998,161.720001,160.100006,161.309998,141.004791,7035600
2014-02-21,161.080002,161.619995,160.619995,160.809998,140.947830,5268200
2014-02-24,161.020004,162.690002,160.970001,161.660004,141.692886,6704400
2014-02-25,161.740005,162.240005,161.130005,161.500000,141.552582,6067800
2014-02-26,161.710007,162.259995,161.270004,161.839996,141.850632,5032900
2014-02-27,161.639999,162.559998,161.369995,162.550003,142.472931,5292500
2014-02-28,162.559998,163.770004,162.009995,163.020004,142.884888,10010400
2014-03-03,161.589996,162.190002,160.490005,161.490005,141.543793,9144400
2014-03-04,163.130005,164.000000,163.050003,163.630005,143.419571,7947500
2014-03-05,163.779999,163.820007,163.210007,163.350006,143.174149,4968400
2014-03-06,163.820007,164.309998,163.759995,164.089996,143.822632,4651800
2014-03-07,164.759995,164.889999,163.809998,164.339996,144.041840,7381900
2014-03-10,164.050003,164.160004,163.179993,163.990005,143.735046,3995400
2014-03-11,164.279999,164.490005,163.110001,163.419998,143.235397,5198700
2014-03-12,162.660004,163.570007,162.470001,163.229996,143.069000,5250800
2014-03-13,163.740005,164.029999,160.779999,161.050003,141.158142,9500500
2014-03-14,160.729996,161.600006,160.380005,160.649994,140.807556,8603100
2014-03-17,161.399994,162.669998,161.330002,162.369995,142.315109,6641400
2014-03-18,162.690002,163.639999,162.550003,163.279999,143.112701,7094600
2014-03-19,163.259995,163.570007,161.149994,162.190002,142.157379,7936400
2014-03-20,161.850006,163.470001,161.479996,163.300003,143.130249,6616200
2014-03-21,163.470001,164.199997,162.529999,162.630005,142.789673,7629500
2014-03-24,163.130005,163.460007,161.779999,162.440002,142.622787,6336000
2014-03-25,163.369995,163.720001,162.570007,163.389999,143.456924,5991100
2014-03-26,164.070007,164.330002,162.320007,162.330002,142.526169,6133800
2014-03-27,162.250000,162.679993,161.539993,162.279999,142.482208,7713700
2014-03-28,162.610001,163.820007,162.320007,162.850006,142.982758,4536000
2014-03-31,163.720001,164.460007,163.639999,164.240005,144.203171,6368400
2014-04-01,164.669998,165.309998,164.580002,164.949997,144.826538,4076100
2014-04-02,165.190002,165.570007,164.750000,165.369995,145.195358,5597700
2014-04-03,165.720001,165.750000,164.960007,165.339996,145.168915,4452600
2014-04-04,166.009995,166.059998,163.580002,163.880005,143.887100,10559700
2014-04-07,163.580002,163.929993,162.119995,162.160004,142.376968,8624100
2014-04-08,162.100006,162.729996,161.550003,162.330002,142.526169,5930000
2014-04-09,163.000000,164.139999,162.429993,164.100006,144.080276,6008300
2014-04-10,164.119995,164.309998,161.270004,161.470001,141.771103,9981500
2014-04-11,160.669998,161.320007,159.880005,160.020004,140.498077,11067500
2014-04-14,161.080002,161.619995,160.270004,161.449997,141.753555,6270600
2014-04-15,161.669998,162.470001,160.380005,162.360001,142.552536,8489000
2014-04-16,163.429993,164.029999,162.929993,164.020004,144.010040,5864200
2014-04-17,163.610001,164.190002,163.330002,163.750000,143.888748,5790700
2014-04-21,163.839996,164.250000,163.699997,164.029999,144.134811,3066100
2014-04-22,164.300003,165.300003,164.229996,164.800003,144.811371,4044300
2014-04-23,164.940002,164.990005,164.449997,164.639999,144.670807,3546100
2014-04-24,165.009995,165.110001,164.190002,164.690002,144.714783,4028700
2014-04-25,164.080002,164.190002,163.000000,163.350006,143.537277,5102700
2014-04-28,164.130005,164.690002,162.779999,164.169998,144.257751,7236900
2014-04-29,164.619995,165.270004,164.490005,165.000000,144.987152,4581400
2014-04-30,164.919998,165.600006,164.830002,165.449997,145.382523,4958500
2014-05-01,165.300003,165.710007,164.899994,165.229996,145.189255,3889400
2014-05-02,165.160004,165.850006,164.529999,164.750000,144.767502,7036100
2014-05-05,163.970001,165.169998,163.449997,164.929993,144.925644,4059700
2014-05-06,164.660004,164.679993,163.679993,163.729996,143.871155,5281500
2014-05-07,164.509995,165.080002,163.389999,165.029999,145.013489,5576200
2014-05-08,165.020004,166.070007,164.860001,165.350006,145.294739,5997900
2014-05-09,165.289993,165.779999,164.869995,165.720001,145.619858,4228600
2014-05-12,166.309998,166.929993,166.279999,166.800003,146.568817,3944700
2014-05-13,167.100006,167.289993,166.949997,167.050003,146.788513,4133400
2014-05-14,167.089996,167.139999,165.919998,166.110001,145.962524,3104700
2014-05-15,165.779999,165.869995,164.020004,164.550003,144.591736,7539300
2014-05-16,164.160004,164.639999,163.770004,164.610001,145.015503,5115000
2014-05-19,164.139999,164.910004,164.029999,164.710007,145.103577,2879900
2014-05-20,164.699997,164.720001,163.039993,163.320007,143.879074,4856600
2014-05-21,163.949997,165.149994,163.889999,164.979996,145.341354,4898700
2014-05-22,165.089996,165.389999,164.600006,165.179993,145.517593,3564100
2014-05-23,165.289993,165.869995,165.190002,165.830002,146.090256,2857000
2014-05-27,166.449997,166.600006,166.130005,166.470001,146.654037,2561300
2014-05-28,166.539993,166.550003,165.949997,166.089996,146.319275,3681500
2014-05-29,166.470001,166.789993,166.029999,166.779999,146.927185,2763500
2014-05-30,166.600006,167.020004,166.300003,166.929993,147.059280,2769000
2014-06-02,167.250000,167.399994,166.630005,167.199997,147.297119,4453300
2014-06-03,166.940002,167.199997,166.750000,167.020004,147.138580,4125200
2014-06-04,166.889999,167.270004,166.580002,167.130005,147.235458,2264600
2014-06-05,167.509995,168.309998,166.919998,168.139999,148.125244,5416500
2014-06-06,168.580002,169.119995,168.460007,169.080002,148.953369,4118900
2014-06-09,169.119995,169.580002,169.020004,169.240005,149.094376,2713200
2014-06-10,169.149994,169.369995,168.839996,169.350006,149.191238,2821400
2014-06-11,168.750000,168.809998,168.089996,168.350006,148.310303,3064100
2014-06-12,168.289993,168.339996,166.979996,167.289993,147.376465,5409200
2014-06-13,167.539993,167.830002,167.130005,167.619995,147.667191,2708700
2014-06-16,167.389999,167.970001,167.149994,167.690002,147.728836,3068300
2014-06-17,167.429993,168.199997,167.240005,168.000000,148.001938,2884700
2014-06-18,168.050003,169.059998,167.350006,168.929993,148.821259,4729200
2014-06-19,169.020004,169.190002,168.539993,169.089996,148.962219,3028000
2014-06-20,169.250000,169.419998,168.960007,169.080002,149.241135,5370700
2014-06-23,169.059998,169.119995,168.580002,168.910004,149.091049,2729200
2014-06-24,168.830002,169.330002,167.669998,167.869995,148.173080,4861700
2014-06-25,167.520004,168.479996,167.509995,168.279999,148.534912,3657500
2014-06-26,168.380005,168.389999,167.059998,168.080002,148.358505,4052400
2014-06-27,167.759995,168.250000,167.339996,168.169998,148.437881,3092200
2014-06-30,167.910004,168.350006,167.649994,167.889999,148.190689,6488400
2014-07-01,168.289993,169.639999,168.229996,169.199997,149.347092,4911500
2014-07-02,169.309998,169.509995,169.179993,169.399994,149.523605,1929800
2014-07-03,169.850006,170.470001,169.729996,170.470001,150.468033,2074800
2014-07-07,169.880005,170.009995,169.550003,169.860001,149.929672,2937700
2014-07-08,169.580002,169.600006,168.440002,168.850006,149.038132,5438700
2014-07-09,169.179993,169.729996,168.860001,169.580002,149.682434,3543800
2014-07-10,167.889999,169.339996,167.699997,168.960007,149.135162,4932100
2014-07-11,168.770004,169.220001,168.320007,169.199997,149.347092,2830500
2014-07-14,170.149994,170.610001,170.039993,170.289993,150.309128,2831200
2014-07-15,170.509995,170.910004,169.779999,170.380005,150.388596,5168100
2014-07-16,170.960007,171.160004,170.660004,171.070007,150.997589,3197900
2014-07-17,170.809998,171.320007,169.460007,169.610001,149.708954,6149300
2014-07-18,169.949997,170.759995,169.740005,170.580002,150.726822,6924600
2014-07-21,170.100006,170.380005,169.360001,170.179993,150.373383,2886600
2014-07-22,170.559998,170.960007,170.429993,170.740005,150.868225,3798200
2014-07-23,170.809998,170.809998,170.199997,170.559998,150.709122,2607900
2014-07-24,170.660004,170.850006,170.220001,170.440002,150.603149,3226000
2014-07-25,169.770004,169.850006,168.759995,169.160004,149.472137,5714000
2014-07-28,169.229996,169.649994,168.369995,169.410004,149.692947,3606100
2014-07-29,169.889999,170.190002,168.779999,168.779999,149.136368,3683100
2014-07-30,169.270004,169.520004,167.779999,168.479996,148.871262,5446600
2014-07-31,167.270004,167.429993,165.289993,165.289993,146.052505,9038800
2014-08-01,164.800003,165.509995,164.009995,164.570007,145.416351,7435100
2014-08-04,164.800003,165.610001,164.110001,165.330002,146.087906,4400000
2014-08-05,164.800003,165.139999,163.339996,163.919998,144.841995,8522800
2014-08-06,163.460007,164.750000,163.369995,164.199997,145.089401,4781100
2014-08-07,164.850006,164.889999,163.130005,163.550003,144.515030,4962400
2014-08-08,163.669998,165.380005,163.440002,165.339996,146.096771,5412300
2014-08-11,165.960007,166.149994,165.470001,165.550003,146.282272,5761500
2014-08-12,165.279999,165.770004,165.000000,165.490005,146.229202,3274300
2014-08-13,166.000000,166.660004,165.759995,166.490005,147.112900,2841700
2014-08-14,166.690002,167.100006,166.460007,167.100006,147.651840,2752400
2014-08-15,167.419998,167.460007,165.440002,166.350006,147.250031,7032500
2014-08-18,167.250000,168.119995,167.229996,168.059998,148.763718,2975200
2014-08-19,168.639999,169.020004,168.330002,168.889999,149.498383,3057200
2014-08-20,168.720001,169.740005,168.720001,169.600006,150.126846,3108800
2014-08-21,169.809998,170.529999,169.690002,170.179993,150.640213,2652600
2014-08-22,170.009995,170.479996,169.649994,169.869995,150.365875,5152200
2014-08-25,170.559998,171.059998,170.440002,170.619995,151.029694,2588500
2014-08-26,170.820007,171.350006,170.779999,170.929993,151.304184,3581400
2014-08-27,171.149994,171.210007,170.750000,171.009995,151.374939,5162400
2014-08-28,170.399994,170.880005,170.100006,170.770004,151.162537,2781900
2014-08-29,170.899994,171.000000,170.250000,170.880005,151.259872,3280300
2014-09-02,170.940002,171.070007,170.039993,170.580002,150.994339,3458700
2014-09-03,171.380005,171.479996,170.529999,170.720001,151.118286,2847400
2014-09-04,170.910004,171.559998,170.220001,170.660004,151.065140,3760900
2014-09-05,170.520004,171.289993,170.009995,171.250000,151.587357,3403600
2014-09-08,171.039993,171.350006,170.750000,171.059998,151.419235,3139800
2014-09-09,170.789993,170.839996,169.889999,170.119995,150.587082,4252400
2014-09-10,170.169998,170.809998,169.710007,170.669998,151.073929,4595400
2014-09-11,169.889999,170.619995,169.820007,170.509995,150.932343,3026200
2014-09-12,170.380005,170.440002,169.399994,169.899994,150.392456,5000800
2014-09-15,170.059998,170.570007,169.550003,170.320007,150.764191,5130700
2014-09-16,169.960007,171.710007,169.889999,171.380005,151.702499,5946400
2014-09-17,171.570007,172.250000,170.929993,171.580002,151.879501,8498600
2014-09-18,172.009995,172.800003,171.899994,172.610001,152.791199,6458100
2014-09-19,173.000000,173.320007,172.190002,172.449997,153.015701,9341000
2014-09-22,172.350006,172.380005,171.220001,171.410004,152.092896,4894200
2014-09-23,170.850006,171.380005,170.210007,170.210007,151.028183,5521800
2014-09-24,170.360001,171.899994,169.979996,171.789993,152.430099,5813000
2014-09-25,171.500000,171.529999,169.089996,169.169998,150.105316,8910500
2014-09-26,169.789993,171.130005,169.500000,170.699997,151.463013,6062200
2014-09-29,169.179993,170.580002,168.940002,170.330002,151.134628,5167800
2014-09-30,170.449997,171.100006,169.800003,170.070007,150.903931,5492800
2014-10-01,169.910004,169.979996,167.419998,167.679993,148.783295,11030600
2014-10-02,167.389999,168.270004,166.429993,167.649994,148.756683,9093700
2014-10-03,168.889999,169.970001,168.369995,169.720001,150.593369,5589100
2014-10-06,170.440002,170.690002,168.960007,169.570007,150.460297,5315300
2014-10-07,168.729996,168.940002,166.860001,166.860001,148.055664,7128800
2014-10-08,166.869995,169.820007,166.350006,169.619995,150.504684,8893200
2014-10-09,169.160004,169.479996,166.199997,166.339996,147.594269,13387300
2014-10-10,166.389999,167.360001,165.210007,165.210007,146.591675,12717500
2014-10-13,165.089996,165.789993,162.839996,162.929993,144.568588,14117000
2014-10-14,163.669998,164.410004,162.500000,163.029999,144.657349,13626400
2014-10-15,161.190002,161.850006,158.270004,161.279999,143.104477,24966700
2014-10-16,159.000000,161.949997,158.729996,160.979996,142.838394,18926600
2014-10-17,162.679993,163.949997,162.210007,163.449997,145.158447,11730200
2014-10-20,162.350006,163.679993,162.250000,163.649994,145.336166,7156500
2014-10-21,164.449997,165.869995,164.119995,165.800003,147.245499,8994600
2014-10-22,166.169998,166.229996,164.279999,164.380005,145.984421,6025100
2014-10-23,166.050003,167.360001,166.009995,166.449997,147.822723,7029700
2014-10-24,166.600006,167.789993,166.169998,167.740005,148.968399,5733500
2014-10-27,167.229996,168.059998,166.970001,167.880005,149.092773,5062900
2014-10-28,168.479996,169.690002,168.139999,169.660004,150.673584,5438900
2014-10-29,170.009995,170.339996,168.610001,169.399994,150.442673,7584000
2014-10-30,169.630005,171.940002,169.600006,171.600006,152.396362,7449200
2014-10-31,173.339996,173.630005,172.789993,173.449997,154.039413,7563500
2014-11-03,173.570007,173.779999,173.050003,173.360001,153.959473,5383200
2014-11-04,173.080002,173.649994,172.460007,173.460007,154.048294,6466000
2014-11-05,174.589996,174.619995,173.710007,174.550003,155.016296,5286200
2014-11-06,174.750000,175.410004,174.179993,175.289993,155.673508,7191700
2014-11-07,175.240005,175.600006,174.770004,175.580002,155.931030,4018100
2014-11-10,175.619995,176.059998,175.330002,175.949997,156.259628,2941900
2014-11-11,175.979996,176.240005,175.690002,176.020004,156.321793,3192700
2014-11-12,175.259995,176.199997,175.250000,176.039993,156.339569,2836500
2014-11-13,176.250000,176.979996,175.789993,176.440002,156.694794,6508400
2014-11-14,176.360001,176.649994,176.119995,176.350006,156.614838,3521100
2014-11-17,176.059998,176.759995,176.000000,176.490005,156.739212,3668900
2014-11-18,176.529999,177.380005,176.449997,176.960007,157.156631,4721700
2014-11-19,176.850006,177.190002,176.289993,176.929993,157.129974,4011400
2014-11-20,176.110001,177.279999,176.029999,177.250000,157.414169,2881700
2014-11-21,178.520004,178.600006,177.279999,177.699997,158.213715,4782000
2014-11-24,178.130005,178.220001,177.589996,177.800003,158.302750,2408700
2014-11-25,178.160004,178.190002,177.559998,177.960007,158.445160,5510400
2014-11-26,177.960007,178.089996,177.649994,178.009995,158.489655,3005600
2014-11-28,178.119995,178.690002,177.860001,178.100006,158.569809,4037500
2014-12-01,177.539993,178.020004,177.029999,177.600006,158.124680,6671800
2014-12-02,177.679993,178.770004,177.669998,178.559998,158.979401,3920500
2014-12-03,178.589996,179.139999,178.410004,178.960007,159.335495,11006600
2014-12-04,178.729996,179.300003,178.029999,178.830002,159.219772,4791000
2014-12-05,179.279999,179.820007,178.990005,179.509995,159.825241,4269400
2014-12-08,178.960007,179.539993,177.970001,178.539993,158.961548,5568000
2014-12-09,176.779999,178.029999,176.220001,177.960007,158.445160,7945400
2014-12-10,177.500000,177.500000,175.009995,175.289993,156.068024,7622000
2014-12-11,175.889999,177.660004,175.699997,176.029999,156.726852,6867300
2014-12-12,174.770004,175.669998,172.929993,173.000000,154.029022,12284400
2014-12-15,173.750000,174.130005,171.210007,171.789993,152.951767,8874300
2014-12-16,171.270004,174.389999,170.740005,170.850006,152.114807,12257600
2014-12-17,171.270004,173.979996,171.080002,173.589996,154.554398,12901600
2014-12-18,175.979996,177.830002,175.369995,177.789993,158.293777,9752400
2014-12-19,177.789993,178.419998,177.149994,177.649994,158.510635,11452600
2014-12-22,178.220001,179.360001,178.190002,179.360001,160.036407,7855600
2014-12-23,179.869995,180.399994,179.679993,180.029999,160.634155,6224800
2014-12-24,180.190002,180.529999,179.940002,180.029999,160.634155,1647600
2014-12-26,180.490005,180.710007,180.190002,180.190002,160.776978,1921200
2014-12-29,179.880005,180.380005,179.809998,180.110001,160.705643,2530900
2014-12-30,179.630005,179.869995,179.240005,179.460007,160.125641,2953300
2014-12-31,179.820007,180.119995,177.880005,177.880005,158.715836,4514400
2015-01-02,178.649994,179.229996,176.979996,177.940002,158.769409,4997200
